donation_id,timestamp,campaign_id,donor_id,amount,ip,device_id,is_anonymous,donor_comment,comment_sentiment,is_fraud,velocity_1h_ip,velocity_24h_ip,unique_campaigns_1h_ip,avg_amount_ip,donor_history_count,donation_hour,donation_day_of_week,donation_month,is_weekend,category,campaign_age_days,time_since_last_donation
821,2025-08-12 10:59:01.059239,6,L_000846,145.06,15.26.242.227,541427a6-e1ea-43ba-b9d2-455f5db87413,False,Here you go,neutral,False,0,0,1,0.0,0,10,1,8,False,Medical,50.8943641115625,24.0
532,2025-06-16 12:37:01.059239,134,L_000849,73.61,154.210.226.147,f864d706-f7a5-49a4-bdd2-0d9e8b62c591,False,Blessings to you all.,positive,False,0,0,1,0.0,0,12,0,6,False,Medical,18.978519204155095,24.0
206,2025-04-09 03:51:01.059239,68,L_000864,121.71,80.216.137.173,53ae36ee-9861-43a8-9ccd-413738f29c9e,False,Sending love and support.,positive,False,0,0,1,0.0,0,3,2,4,False,Medical,37.36319513008102,24.0
786,2025-08-05 12:45:01.059239,24,L_000876,99.8,39.198.201.157,16eabd03-7057-411d-b9d9-22f9e61d28b0,False,Blessings to you all.,positive,False,0,0,1,0.0,0,12,1,8,False,Medical,156.84946827822918,24.0
384,2025-05-16 18:53:01.059239,98,L_000884,70.51,223.125.66.128,88f8007f-044e-48db-94f7-2c4379c2b071,True,So inspired by your story.,positive,False,0,0,1,0.0,0,18,4,5,False,Medical,89.65407475971065,24.0
196,2025-04-07 05:53:01.059239,100,L_000885,169.22,110.170.30.92,17cbe750-f365-4029-aa5e-fe7a2e78f303,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,5,0,4,False,Emergency,15.773079389340278,24.0
379,2025-05-15 09:58:01.059239,92,L_000893,179.4,19.202.60.120,c08ed367-31a3-45f1-b208-6964ed97b590,False,Blessings to you all.,positive,False,0,0,1,0.0,0,9,3,5,False,Medical,85.96464188934029,24.0
653,2025-07-10 14:00:01.059239,54,L_000900,171.22,107.159.224.211,5834aad0-58c7-400d-893b-aff616f1c22c,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,14,3,7,False,Education,78.29804466711806,24.0
710,2025-07-22 21:25:01.059239,16,L_000919,66.68,10.27.207.118,9122a273-eee7-4ad0-99c6-0d64537c1495,False,Wishing you all the best.,positive,False,0,0,1,0.0,0,21,1,7,False,Emergency,88.88152846341436,24.0
423,2025-05-24 21:44:01.059239,65,L_000932,75.6,105.129.196.35,209fbb9e-d936-4bc6-8cf0-a6884d12a125,False,You've got this!,positive,False,0,0,1,0.0,0,21,5,5,True,Medical,57.28640114859954,24.0
192,2025-04-06 11:10:01.059239,100,L_000937,38.64,6.201.120.227,cfd320d3-5b46-4d78-b3e5-bf6b1f7fdb1b,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,11,6,4,True,Emergency,14.993218278229168,24.0
391,2025-05-18 09:42:01.059239,135,L_000937,113.12,168.224.49.229,cfd320d3-5b46-4d78-b3e5-bf6b1f7fdb1b,False,Funds,neutral,False,0,0,1,0.0,1,9,6,5,True,Emergency,56.43731550045139,1006.5333333333333
126,2025-03-23 16:50:01.059239,51,L_000944,5.0,57.30.150.176,5d0d7b2d-6555-4d30-b09d-68b35dde3a27,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,16,6,3,True,Education,30.965903463414353,24.0
99,2025-03-18 23:47:01.059239,33,L_000945,99.11,16.11.189.243,4d565c0c-691f-401e-bd3c-f0db09fa7c22,True,Support,neutral,False,0,0,1,0.0,0,23,1,3,False,Education,2.0450469819328703,24.0
354,2025-05-10 00:13:01.059239,26,L_000951,110.9,195.253.207.164,bdf572a1-8a9e-440d-95ab-ee868fb7a879,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,0,5,5,True,Medical,8.59516272267361,24.0
703,2025-07-21 08:10:01.059239,77,L_000961,63.58,187.163.205.186,2efd5f75-5612-4e9a-a5fc-87b7c65114d8,False,Help,neutral,False,0,0,1,0.0,0,8,0,7,False,Emergency,50.6306604078588,24.0
701,2025-07-20 20:56:01.059239,123,L_000968,122.87,101.207.248.202,f0eb5b06-80eb-4af3-803b-595546427116,False,Contribution,neutral,False,0,0,1,0.0,0,20,6,7,True,Education,35.18206087082176,24.0
245,2025-04-17 02:52:01.059239,112,L_000970,88.61,182.26.85.101,7cc9aca6-8a4e-46d4-ad85-8cf1dd52582b,False,Funds,neutral,False,0,0,1,0.0,0,2,3,4,False,Medical,58.35282475971065,24.0
85,2025-03-15 17:15:01.059239,62,L_000982,115.6,178.240.145.56,6c51ef69-a33a-43e6-854d-1345bd042914,False,Blessings to you all.,positive,False,0,0,1,0.0,0,17,5,3,True,Emergency,7.8057182782291665,24.0
429,2025-05-25 21:01:01.059239,0,L_000982,213.38,7.73.244.56,e951ce7f-26d4-43bf-84b9-1d6116a73d6e,False,Here's my donation,neutral,False,0,0,1,0.0,1,21,6,5,True,Education,47.35850763008102,1707.7666666666667
545,2025-06-18 21:30:01.059239,136,L_001019,40.66,59.125.87.105,f627809b-4660-4e3f-9a76-11581693537d,False,Help,neutral,False,0,0,1,0.0,0,21,2,6,False,Medical,95.36989651896991,24.0
12,2025-03-01 22:37:01.059239,84,L_001022,87.5,190.103.207.158,db0d3cbc-7606-4f8f-970d-c462318dc9d2,False,Here you go,neutral,False,0,0,1,0.0,0,22,5,3,True,Education,14.891019204155093,24.0
301,2025-04-28 02:27:01.059239,126,L_001034,143.02,97.40.81.67,056bd6e9-3e16-4c31-be15-c42c94d0fad2,True,Blessings to you all.,positive,False,0,0,1,0.0,0,2,0,4,False,Animals,44.158426611562504,24.0
562,2025-06-22 04:27:01.059239,13,L_001034,192.38,199.236.118.11,056bd6e9-3e16-4c31-be15-c42c94d0fad2,False,Funds,neutral,False,0,0,1,0.0,1,4,6,6,True,Emergency,26.47620438934028,1322.0
235,2025-04-15 05:32:01.059239,41,L_001036,200.72,182.149.44.180,ba3c698a-56a0-4b15-b5a8-99a469ab16ee,False,Donation,neutral,False,0,0,1,0.0,0,5,1,4,False,Emergency,25.06419050045139,24.0
488,2025-06-06 18:04:01.059239,104,L_001073,104.87,182.56.116.223,468679d1-d50a-4365-a516-dbfd9de32da0,False,You've got this!,positive,False,0,0,1,0.0,0,18,4,6,False,Animals,30.359352537488427,24.0
61,2025-03-11 17:27:01.059239,96,L_001083,22.24,47.242.98.35,da7468b7-2a60-43ef-81de-2e10deebd36e,False,Blessings to you all.,positive,False,0,0,1,0.0,0,17,1,3,False,Emergency,3.621204389340278,24.0
156,2025-03-29 14:42:01.059239,96,L_001092,227.45,206.131.2.154,c26a6561-1ef2-44ff-8fe7-3a719dd7a351,False,So inspired by your story.,positive,False,0,0,1,0.0,0,14,5,3,True,Emergency,21.506621056006946,24.0
533,2025-06-16 17:27:01.059239,9,L_001092,45.43,206.131.2.154,6bbd54da-b393-4391-99f0-383345c80640,False,Sending love and support.,positive,False,0,0,1,227.45,1,17,0,6,False,Medical,72.6434729078588,1898.75
628,2025-07-05 09:11:01.059239,130,L_001097,67.66,196.69.181.23,1a227130-321d-4d51-8964-2e1e1f55f51b,False,Sending love and support.,positive,False,0,0,1,0.0,0,9,5,7,True,Animals,17.68160948193287,24.0
834,2025-08-15 10:27:01.059239,77,L_001109,182.22,35.78.166.255,22b3c52b-a07f-4230-82ce-f10f3adf9668,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,10,4,8,False,Emergency,75.72579929674768,24.0
355,2025-05-10 06:48:01.059239,79,L_001111,164.5,17.245.42.19,7188ee60-46a5-4297-aaa6-50ce4210b997,False,Here's my donation,neutral,False,0,0,1,0.0,0,6,5,5,True,Medical,10.811169667118055,24.0
574,2025-06-24 22:44:01.059239,138,L_001111,73.66,17.245.42.19,9fe43896-09e4-48d1-a734-db0b7fc1c872,False,Praying for you and your family!,positive,False,0,0,1,164.5,1,22,1,6,False,Emergency,96.40553309304399,1095.9333333333334
639,2025-07-07 10:44:01.059239,103,L_001122,224.92,26.34.12.200,06d10d10-b2a5-4ae6-897b-6d2c99c63b16,False,Sending love and support.,positive,False,0,0,1,0.0,0,10,0,7,False,Medical,13.482558556006945,24.0
166,2025-03-31 16:35:01.059239,35,L_001133,146.88,165.245.57.81,430932a5-a2aa-4990-a404-f1405f510832,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,16,0,3,False,Medical,32.86407475971065,24.0
501,2025-06-09 20:44:01.059239,44,L_001133,143.04,89.10.71.124,2e696c83-b444-443c-826c-9cbf3442385d,False,Praying for you and your family!,positive,False,0,0,1,0.0,1,20,0,6,False,Emergency,55.11737337082176,1684.15
414,2025-05-22 20:46:01.059239,127,L_001162,48.9,122.207.232.200,a25a1f70-8b1a-47ee-a193-48bc2f99b665,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,20,3,5,False,Animals,66.83978077822917,24.0
829,2025-08-14 08:16:01.059239,16,L_001195,193.48,87.244.30.225,62b363ce-0997-4cc6-b1e3-6b8a580fc37a,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,8,3,8,False,Emergency,111.33361179674769,24.0
446,2025-05-29 03:07:01.059239,44,L_001199,105.21,190.166.91.22,6556a65b-5d6f-43c1-b9b8-277398971043,False,Funds,neutral,False,0,0,1,0.0,0,3,3,5,False,Emergency,43.383345593043984,24.0
152,2025-03-28 22:45:01.059239,135,L_001208,143.43,56.242.213.45,a9dc6682-e111-4a25-80b7-2501d5c067a2,False,So inspired by your story.,positive,False,0,0,1,0.0,0,22,4,3,False,Emergency,5.981065500451389,24.0
109,2025-03-20 20:04:01.059239,98,L_001213,147.36,105.95.77.45,2358df04-03e3-4229-aa58-e3e54482e95a,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,20,3,3,False,Medical,32.7033803152662,24.0
386,2025-05-17 01:20:01.059239,16,L_001215,103.86,205.146.215.202,6af7cdff-fc23-4016-a405-327f5159325c,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,1,5,5,True,Emergency,22.044722907858798,24.0
463,2025-06-01 18:30:01.059239,13,L_001235,53.81,50.185.4.213,19dbb64e-ec4e-4a52-b28b-3cfe9d12e425,False,You've got this!,positive,False,0,0,1,0.0,0,18,6,6,True,Emergency,6.061621056006945,24.0
419,2025-05-23 18:13:01.059239,124,L_001289,210.3,20.198.208.222,563f3911-c081-4bae-9940-3a444a6b2a09,True,Donation,neutral,False,0,0,1,0.0,0,18,4,5,False,Medical,28.513322444895834,24.0
95,2025-03-17 22:37:01.059239,112,L_001292,143.78,125.214.114.60,e7777023-10d5-4d40-98a7-d673857c9da4,False,Wishing you all the best.,positive,False,0,0,1,0.0,0,22,0,3,False,Medical,28.175741426377314,24.0
560,2025-06-21 18:59:01.059239,3,L_001310,36.91,118.39.52.97,ad540886-e8a9-4707-b63c-c5190eb06c9e,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,18,5,6,True,Animals,83.11133170415509,24.0
105,2025-03-20 02:48:01.059239,107,L_001323,139.46,114.112.3.231,14e9afcc-4148-4a95-b493-d686a11c51b1,False,Blessings to you all.,positive,False,0,0,1,0.0,0,2,3,3,False,Emergency,35.9349891115625,24.0
489,2025-06-06 21:22:01.059239,34,L_001329,104.48,72.162.103.165,216f7114-1cc8-4523-acd3-beb99837078f,True,Wishing you all the best.,positive,False,0,0,1,0.0,0,21,4,6,False,Education,36.20917892637731,24.0
76,2025-03-14 04:59:01.059239,51,L_001348,166.68,126.99.106.0,aa833323-61f2-4de0-9019-4375eb2fd2b7,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,4,4,3,False,Education,21.472153463414354,24.0
74,2025-03-13 20:23:01.059239,58,L_001362,127.38,112.169.16.37,7b2f4360-8239-48e1-a05e-03d7c1efe92b,False,ignore this,negative,False,0,0,1,0.0,0,20,3,3,False,Medical,5.544595593043982,24.0
555,2025-06-20 21:36:01.059239,119,L_001365,63.54,208.63.145.226,c18548a8-1a05-4996-aedf-c11ab345d20d,False,You've got this!,positive,False,0,0,1,0.0,0,21,4,6,False,Emergency,100.0332877226736,24.0
194,2025-04-06 22:16:01.059239,107,L_001374,86.99,89.189.252.97,dfbca4c5-1435-4c0f-8415-d9e2dac0fa17,False,Blessings to you all.,positive,False,0,0,1,0.0,0,22,6,4,True,Emergency,53.74610022267361,24.0
827,2025-08-13 22:53:01.059239,97,L_001389,37.93,207.208.63.168,eaf1037b-c8f7-4ada-823e-f278c1410591,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,22,2,8,False,Medical,119.31809096341435,24.0
575,2025-06-25 04:35:01.059239,144,L_001414,20.16,168.162.202.132,ad216f8e-fb4d-4ef6-be9c-89d76f39fd9a,False,So inspired by your story.,positive,False,0,0,1,0.0,0,4,2,6,False,Medical,50.54478077822917,24.0
251,2025-04-18 07:22:01.059239,24,L_001423,247.82,159.219.62.169,c37f2606-8a22-4a57-a5c5-0d9cbe455824,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,7,4,4,False,Medical,47.625162722673615,24.0
580,2025-06-26 11:30:01.059239,123,L_001426,105.61,197.116.39.157,4e604da1-cf98-41f6-afc0-3d04734106a7,False,Sending love and support.,positive,False,0,0,1,0.0,0,11,3,6,False,Education,10.789005315266204,24.0
375,2025-05-14 15:04:01.059239,51,L_001427,58.66,129.19.76.109,3e7e7c32-8f69-4e97-89af-0fe53cb0dafb,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,15,2,5,False,Education,82.89229235230324,24.0
338,2025-05-06 03:38:01.059239,43,L_001438,37.05,159.191.192.51,e0ad4785-8bb8-4aac-ab13-8810dde5b6fb,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,3,1,5,False,Emergency,56.861621056006946,24.0
430,2025-05-26 02:41:01.059239,28,L_001439,104.2,130.21.29.246,a1f20e50-1851-4617-b0b4-0db03d803c4b,False,Good luck,neutral,False,0,0,1,0.0,0,2,0,5,False,Medical,39.268438185636576,24.0
208,2025-04-09 11:45:01.059239,125,L_001442,92.67,119.118.48.60,4bd616e0-67c4-4ab5-b4e3-fd469847bc19,False,Blessings to you all.,positive,False,0,0,1,0.0,0,11,2,4,False,Medical,23.742558556006944,24.0
839,2025-08-16 13:34:01.059239,101,L_001455,118.46,122.45.19.50,8e94bc22-48a5-40b2-a4c7-df51dd26d20d,False,Sending love and support.,positive,False,0,0,1,0.0,0,13,5,8,True,Emergency,124.88635485230324,24.0
183,2025-04-04 14:28:01.059239,20,L_001488,38.68,8.5.87.45,f916cd36-674e-43ca-abcb-fe9268a46aee,False,Sending love and support.,positive,False,0,0,1,0.0,0,14,4,4,False,Medical,54.68693355600695,24.0
685,2025-07-17 16:06:01.059239,76,L_001526,148.91,103.65.82.180,25924788-cc5e-4a15-b428-37a2928084c5,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,16,3,7,False,Medical,132.00790577822917,24.0
879,2025-08-25 18:51:01.059239,93,L_001531,28.39,131.62.103.50,36f103e2-8dab-4051-889a-b688985f7aa9,False,Sending love and support.,positive,False,0,0,1,0.0,0,18,0,8,False,Animals,107.8555678152662,24.0
525,2025-06-15 00:16:01.059239,116,L_001534,150.47,187.237.10.255,28d8ea21-9e61-4c9c-a012-3220453390a1,False,So inspired by your story.,positive,False,0,0,1,0.0,0,0,6,6,True,Animals,51.48620438934028,24.0
278,2025-04-23 15:44:01.059239,142,L_001536,86.62,81.205.119.181,2570bd54-26dc-4310-a066-7d6e8a7416ca,False,Help,neutral,False,0,0,1,0.0,0,15,2,4,False,Education,24.593438185636575,24.0
757,2025-07-31 15:13:01.059239,143,L_001541,36.82,44.43.72.83,40b84f1f-8c19-402c-bc3e-260d1efe8921,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,15,3,7,False,Medical,4.853206704155093,24.0
364,2025-05-12 12:21:01.059239,29,L_001554,23.39,201.14.136.14,d26c124c-8a52-45e6-a0a9-4b7904c6dfb1,False,Here's my donation,neutral,False,0,0,1,0.0,0,12,0,5,False,Emergency,91.96585716711806,24.0
80,2025-03-15 00:47:01.059239,75,L_001555,5.0,169.180.243.215,6b7c77e8-969b-4400-88ae-d5bd546ef340,False,Funds,neutral,False,0,0,1,0.0,0,0,5,3,True,Emergency,34.99369281526621,24.0
290,2025-04-26 00:38:01.059239,127,L_001561,229.6,3.247.82.38,9d86ea43-7e93-4733-992a-2a8ad844dca8,False,123,negative,False,0,0,1,0.0,0,0,5,4,True,Animals,40.00089188934028,24.0
230,2025-04-14 05:00:01.059239,33,L_001569,15.16,135.86.151.180,800bd54f-1a25-4ee3-8553-2e4384696fd7,False,Here's my donation,neutral,False,0,0,1,0.0,0,5,0,4,False,Education,28.262408093043984,24.0
662,2025-07-12 13:21:01.059239,70,L_001575,177.87,35.227.10.183,bd8d1c79-3bca-4f7c-93b8-17f3d0fe0503,False,Contribution,neutral,False,0,0,1,0.0,0,13,5,7,True,Medical,62.85725763008102,24.0
689,2025-07-18 06:02:01.059239,30,L_001579,62.99,10.187.77.43,53b76cf5-5b8c-4d44-a8d3-0798294f5891,False,testing,negative,False,0,0,1,0.0,0,6,4,7,False,Medical,136.8459266115625,24.0
631,2025-07-05 23:28:01.059239,53,L_001594,128.5,125.202.183.252,8586f6eb-716b-4a9f-bf39-c62697f077c7,False,Contribution,neutral,False,0,0,1,0.0,0,23,5,7,True,Medical,96.96088031526621,24.0
770,2025-08-03 01:05:01.059239,84,L_001607,23.1,76.244.210.131,7009c804-4e76-4540-8edc-ecbc1b26cba1,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,1,6,8,True,Education,168.99379698193286,24.0
637,2025-07-07 03:00:01.059239,87,L_001630,6.56,85.162.191.117,234b5ddb-f5ac-464a-adcf-aee405ed4379,False,Blessings to you all.,positive,False,0,0,1,0.0,0,3,0,7,False,Animals,92.6631604078588,24.0
190,2025-04-06 00:10:01.059239,7,L_001633,178.88,123.68.27.19,da66e163-6ec0-4ae8-8633-3c6a5f0a7187,False,Blessings to you all.,positive,False,0,0,1,0.0,0,0,6,4,True,Medical,45.34629698193287,24.0
680,2025-07-16 16:05:01.059239,75,L_001633,30.04,123.68.27.19,0bbf36ce-b90a-46df-8cc2-1f55afde9a9d,True,Sending love and support.,positive,False,0,0,1,178.88,1,16,2,7,False,Emergency,158.63119281526622,2439.9166666666665
671,2025-07-14 09:25:01.059239,148,L_001655,111.0,126.22.125.242,bd5d1167-8204-4dac-b013-83b5d447a4a6,False,Sending love and support.,positive,False,0,0,1,0.0,0,9,0,7,False,Emergency,126.25307938934027,24.0
101,2025-03-19 09:01:01.059239,61,L_001667,172.68,83.144.136.223,7969561b-2191-47fd-8510-a613f5766d18,False,Here's my donation,neutral,False,0,0,1,0.0,0,9,2,3,False,Medical,27.258380315266205,24.0
280,2025-04-24 01:28:01.059239,64,L_001667,116.01,83.144.136.223,7969561b-2191-47fd-8510-a613f5766d18,False,Blessings to you all.,positive,False,0,0,1,172.68,1,1,3,4,False,Memorial,56.46395901896991,856.45
611,2025-07-02 02:26:01.059239,51,L_001671,182.77,146.101.132.119,0f567238-3251-413a-9925-b23c50a6fb34,False,Blessings to you all.,positive,False,0,0,1,0.0,0,2,2,7,False,Education,131.36590346341436,24.0
88,2025-03-16 12:08:01.059239,78,L_001673,161.85,202.40.4.156,2d3f3495-02a0-4116-9efd-a8c1742c9d66,True,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,12,6,3,True,Emergency,33.30233864859954,24.0
427,2025-05-25 13:04:01.059239,58,L_001674,94.68,120.51.36.15,161c61bf-2fae-438a-aa97-855d8f67c364,True,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,13,6,5,True,Medical,78.23973448193287,24.0
170,2025-04-01 09:00:01.059239,76,L_001694,8.15,157.189.87.147,6233307a-d71f-4108-a936-896aa0ed19f9,False,You've got this!,positive,False,0,0,1,0.0,0,9,1,4,False,Medical,24.712072444895835,24.0
758,2025-07-31 21:18:01.059239,85,L_001711,47.32,30.51.173.127,49fae165-81b8-4f61-91ae-43a9a96fa8ab,False,Sending love and support.,positive,False,0,0,1,0.0,0,21,3,7,False,Emergency,166.416632630081,24.0
141,2025-03-26 12:04:01.059239,92,L_001721,158.58,171.93.33.23,7dcc9f61-4bbd-4742-9d85-f257e097d5e4,False,Wishing you all the best.,positive,False,0,0,1,0.0,0,12,2,3,False,Medical,36.05214188934028,24.0
798,2025-08-07 22:52:01.059239,145,L_001731,101.67,34.128.58.210,0d73785d-b12f-40ac-a5db-c3e043c6bcf8,False,ignore this,negative,False,0,0,1,0.0,0,22,3,8,False,Memorial,12.686447444895835,24.0
759,2025-07-31 23:25:01.059239,48,L_001735,205.44,97.133.17.206,c8226e58-467f-434a-8147-f8ece9a666ec,True,Here you go,neutral,False,0,0,1,0.0,0,23,3,7,False,Emergency,133.62961874119213,24.0
25,2025-03-04 17:54:01.059239,112,L_001741,169.91,138.6.246.36,8795324b-e127-48b7-92aa-c05f24e479ae,False,You've got this!,positive,False,0,0,1,0.0,0,17,1,3,False,Medical,14.979213648599538,24.0
75,2025-03-14 02:29:01.059239,112,L_001751,31.32,44.140.96.40,6d736bb8-1229-4a72-b855-e86a5030eb8a,False,You've got this!,positive,False,0,0,1,0.0,0,2,4,3,False,Medical,24.336852537488426,24.0
572,2025-06-24 11:47:01.059239,101,L_001757,279.53,150.135.89.247,b463255d-344f-4fd4-81ed-1d9e5aad37b9,False,Sending love and support.,positive,False,0,0,1,0.0,0,11,1,6,False,Emergency,71.81204929674769,24.0
877,2025-08-25 04:17:01.059239,52,L_001759,199.13,101.212.132.89,d9a64cf1-236a-4f31-b49a-02aadb231de1,False,qwerty,negative,False,0,0,1,0.0,0,4,0,8,False,Education,62.10538263008102,24.0
369,2025-05-13 12:59:01.059239,47,L_001769,302.42,85.230.198.238,1bf1c6f9-ddd4-4edd-8ba5-f9d1fd12db9c,True,Help,neutral,False,0,0,1,0.0,0,12,1,5,False,Emergency,17.83814883378472,24.0
739,2025-07-27 22:18:01.059239,14,L_001779,156.51,59.137.220.92,b8cd60b4-03ab-451c-971f-9fa0b68eb9f4,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,22,6,7,True,Emergency,103.58023216711806,24.0
154,2025-03-29 06:24:01.059239,41,L_001792,170.52,161.44.63.212,52b1bcbe-7ea9-49dc-b43d-82318c8acb0f,False,Here's my donation,neutral,False,0,0,1,0.0,0,6,5,3,True,Emergency,8.1003016115625,24.0
333,2025-05-04 22:06:01.059239,42,L_001794,86.39,213.192.84.133,8da90d07-633b-4159-b48b-486ef140c982,False,Contribution,neutral,False,0,0,1,0.0,0,22,6,5,True,Education,19.557859481932873,24.0
176,2025-04-02 22:15:01.059239,51,L_001797,279.04,160.104.177.180,a7aae420-af37-4ea6-a746-8e4fa6ac4147,False,You've got this!,positive,False,0,0,1,0.0,0,22,2,4,False,Education,41.1915979078588,24.0
704,2025-07-21 15:24:01.059239,58,L_001809,80.18,66.224.86.169,94a403f1-6e40-4261-b8e8-2086b44b0c95,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,15,0,7,False,Medical,135.33695670415509,24.0
743,2025-07-28 21:56:01.059239,105,L_001810,154.33,61.7.200.75,ff5f3357-19cb-447e-873b-11270509e8e5,False,Sending love and support.,positive,False,0,0,1,0.0,0,21,0,7,False,Emergency,21.309051611562502,24.0
350,2025-05-09 00:41:01.059239,148,L_001813,213.36,40.62.218.95,a9ee54fa-ebbc-44f6-bf5a-de2e4f10b147,False,Here you go,neutral,False,0,0,1,0.0,0,0,4,5,False,Emergency,59.88919050045139,24.0
441,2025-05-28 05:23:01.059239,60,L_001815,167.26,2.225.51.111,65c63419-f26f-4dcc-8bb4-58514dbb7bc2,False,Wishing you all the best.,positive,False,0,0,1,0.0,0,5,2,5,False,Medical,25.776158093043982,24.0
188,2025-04-05 12:31:01.059239,125,L_001836,66.15,34.109.209.163,e15ba47b-b7b9-47aa-937a-bc6746edfc5f,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,12,5,4,True,Medical,19.77450300045139,24.0
581,2025-06-26 17:50:01.059239,20,L_001836,154.12,186.244.174.86,e15ba47b-b7b9-47aa-937a-bc6746edfc5f,False,asdf,negative,False,0,0,1,0.0,1,17,3,6,False,Medical,137.82721133378473,1973.3166666666666
147,2025-03-27 19:49:01.059239,43,L_001840,86.37,194.15.102.220,8ddd475b-2db0-4a34-aafc-15640775d681,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,19,3,3,False,Emergency,17.535926611562502,24.0
484,2025-06-05 19:21:01.059239,28,L_001855,62.15,122.20.142.25,862dcc1f-ff80-4b3d-9ee4-f6d7e6024c48,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,19,3,6,False,Medical,49.96288263008102,24.0
15,2025-03-02 16:35:01.059239,61,L_001866,14.24,21.57.200.28,14fef583-7c6b-4cc0-912a-9e87535791bc,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,16,6,3,True,Medical,10.573658093043981,24.0
266,2025-04-21 04:36:01.059239,3,L_001875,92.16,214.50.72.27,e5275f35-76fa-4903-ab19-5907f61566bb,True,Contribution,neutral,False,0,0,1,0.0,0,4,0,4,False,Animals,21.51202614859954,24.0
4,2025-02-28 15:05:01.059239,112,L_001905,111.0,174.130.251.223,4812e56a-5988-4004-951d-ee499bde1ff7,False,Blessings to you all.,positive,False,0,0,1,0.0,0,15,4,2,False,Medical,10.861852537488426,24.0
675,2025-07-15 04:58:01.059239,14,L_001907,155.91,209.220.61.93,17ef4a43-0a97-4c1d-b404-35036e172f07,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,4,1,7,False,Emergency,90.85800994489584,24.0
255,2025-04-19 02:07:01.059239,65,L_001912,101.24,193.134.114.183,eafbbb8d-535d-4e28-bd99-f3af0de0620d,True,Wishing you all the best.,positive,False,0,0,1,0.0,0,2,5,4,True,Medical,21.469040037488426,24.0
348,2025-05-08 10:12:01.059239,104,L_001915,59.89,15.51.170.172,f1d1f3ba-7d5b-43ab-9326-64bbb1f5f196,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,10,3,5,False,Animals,1.0315747597106482,24.0
494,2025-06-08 07:47:01.059239,93,L_001916,254.3,26.155.184.181,882c4c48-14c6-4b67-9fd7-e8c32ac64b3e,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,7,6,6,True,Animals,29.394456704155093,24.0
582,2025-06-26 21:01:01.059239,123,L_001939,74.51,47.215.125.36,ce7c2274-491b-426d-a431-23d7cc4039d0,False,You've got this!,positive,False,0,0,1,0.0,0,21,3,6,False,Education,11.185533093043981,24.0
518,2025-06-13 08:56:01.059239,51,L_001946,98.7,15.193.212.4,f5f587e9-c8b4-4b0c-9155-b3e70e52d5a4,False,Praying for you and your family!,positive,False,0,0,1,0.0,0,8,4,6,False,Education,112.63673679674768,24.0
519,2025-06-13 11:20:01.059239,72,L_001953,67.15,104.54.207.182,3ebd0d6d-a930-43e0-8823-1aeb5610d28b,False,So inspired by your story.,positive,False,0,0,1,0.0,0,11,4,6,False,Medical,42.32725763008102,24.0
191,2025-04-06 03:28:01.059239,32,L_001954,69.2,119.67.8.187,c5f9c628-a855-474d-b095-ed7cf0b59639,False,You've got this!,positive,False,0,0,1,0.0,0,3,6,4,True,Medical,46.8003016115625,24.0
163,2025-03-31 06:56:01.059239,51,L_001959,166.81,9.245.137.21,e5052dd9-fd20-4787-9974-c469765b3950,False,You've got this!,positive,False,0,0,1,0.0,0,6,0,3,False,Education,38.553403463414355,24.0
45,2025-03-08 10:16:01.059239,20,L_001961,5.0,19.197.72.165,db4d96fe-ec9f-4f05-91af-a33302fdccb6,False,Hope this helps reach your goal.,positive,False,0,0,1,0.0,0,10,5,3,True,Medical,27.511933556006944,24.0
