donation_id,amount,donation_time,donor_comment,donation_frequency_from_ip,device_type,geo_distance_from_campaign,is_donor_anonymous,campaign_age,label
don_003106,3.52,2025-08-08 05:49:20,Keep up the good work!,1,tablet,369.1719033745981,False,266,0
don_003107,3.05,2025-08-13 19:51:21,Great cause! Happy to help.,1,tablet,184.0439896818168,True,152,0
don_003108,13.77,2025-08-05 01:20:57,,0,mobile,354.3170680171907,True,69,0
don_003109,5.35,2025-08-18 00:32:16,Keep up the good work!,3,mobile,366.0393673151894,False,190,0
don_003110,22.98,2025-08-12 16:19:29,Great cause! Happy to help.,2,desktop,713.9867458739346,False,184,0
don_003111,158.95,2025-08-04 12:37:37,Hope this makes a difference.,0,tablet,206.68763450777007,False,177,0
don_003112,15.56,2025-08-18 13:49:46,,1,tablet,800.1667483902079,False,317,0
don_003113,7.55,2025-08-08 13:27:03,Hope this makes a difference.,3,mobile,254.91331294719834,True,248,0
don_003114,61.33,2025-08-03 00:56:12,For a better tomorrow.,1,desktop,315.8607879195725,True,252,0
don_003115,81.42,2025-08-19 18:22:18,,3,mobile,923.7104747686417,False,321,0
don_003116,66.86,2025-08-15 08:32:39,Keep up the good work!,0,mobile,585.9315687968298,False,341,0
don_003117,4.46,2025-08-11 21:23:51,Great cause! Happy to help.,1,desktop,563.183398618685,False,313,0
don_003118,10.04,2025-08-21 08:41:26,For a better tomorrow.,1,desktop,268.5501773115138,False,182,0
don_003119,25.26,2025-08-04 22:51:18,Keep up the good work!,2,mobile,467.00929084552257,True,300,0
don_003120,18.17,2025-08-05 03:29:50,Great cause! Happy to help.,2,tablet,1102.3378748100513,False,331,0
don_003121,62.7,2025-07-31 13:51:57,Great cause! Happy to help.,1,tablet,1465.3350124329997,True,161,0
don_003122,43.87,2025-08-10 21:15:14,,1,tablet,782.1082891932159,False,334,0
don_003123,62.88,2025-08-23 16:07:13,Hope this makes a difference.,0,mobile,35.53375293480985,False,147,0
don_003124,7.61,2025-08-04 07:24:19,Hope this makes a difference.,0,desktop,275.0548096571283,False,87,0
don_003125,38.93,2025-08-06 23:12:24,,0,desktop,87.48358254389922,False,330,0
don_003126,94.41,2025-08-29 08:17:13,Keep up the good work!,2,desktop,35.91788006875038,False,325,0
don_003127,68.77,2025-08-11 12:07:54,For a better tomorrow.,1,mobile,672.674392689241,False,113,0
don_003128,5.03,2025-08-25 17:47:48,For a better tomorrow.,0,mobile,758.8243138727399,False,88,0
don_003129,207.29,2025-08-22 03:08:26,Great cause! Happy to help.,2,tablet,670.9704476343719,True,303,0
don_003130,110.68,2025-07-31 23:25:13,For a better tomorrow.,2,desktop,68.24860131137827,True,49,0
don_003131,1314.23,2025-07-31 21:59:37,Great cause! Happy to help.,1,mobile,349.11170568024204,True,73,1
don_003132,3.29,2025-08-17 04:53:35,Great cause! Happy to help.,0,tablet,1436.7886101836264,False,80,0
don_003133,79.25,2025-08-06 09:06:07,Great cause! Happy to help.,3,desktop,332.1563544360741,True,281,0
don_003134,22.66,2025-08-21 00:37:54,Great cause! Happy to help.,1,tablet,3179.5211279775635,True,345,0
don_003135,24.49,2025-08-06 22:35:43,,0,tablet,290.9313624990126,True,279,0
don_003136,3.66,2025-08-23 17:09:41,Hope this makes a difference.,1,desktop,766.0356540601815,False,250,1
don_003137,19.5,2025-08-03 23:07:16,For a better tomorrow.,1,desktop,628.7557757124064,False,326,0
don_003138,5.15,2025-08-11 15:20:33,Hope this makes a difference.,3,mobile,242.94965948014095,True,261,0
don_003139,201.59,2025-08-19 02:54:32,Great cause! Happy to help.,2,mobile,264.9385589164688,False,294,0
don_003140,5.69,2025-08-04 20:40:42,Great cause! Happy to help.,0,tablet,21.636324271303263,False,52,0
don_003141,31.74,2025-08-05 11:56:11,Great cause! Happy to help.,2,tablet,594.2620535869003,False,53,0
don_003142,11.59,2025-08-05 12:50:19,Hope this makes a difference.,2,desktop,715.2311229384985,False,301,1
don_003143,94.73,2025-08-15 17:40:52,Hope this makes a difference.,3,mobile,964.7470287572542,False,72,0
don_003144,38.27,2025-08-18 08:50:26,For a better tomorrow.,1,tablet,710.0408152077706,False,105,0
don_003145,73.32,2025-08-15 01:15:28,Great cause! Happy to help.,1,desktop,26.299463254236993,False,64,0
don_003146,8.65,2025-08-07 04:22:02,,2,desktop,43.48891592802597,False,309,0
don_003147,88.79,2025-08-19 02:30:09,Great cause! Happy to help.,0,tablet,123.80021374110515,False,92,0
don_003148,55.69,2025-08-06 23:43:36,,1,tablet,34.972471275522466,True,167,0
don_003149,4.83,2025-08-07 11:02:10,Hope this makes a difference.,0,desktop,2079.6435862916683,True,330,0
don_003150,123.95,2025-08-03 20:18:20,For a better tomorrow.,3,desktop,583.0121951762288,False,284,0
don_003151,29.58,2025-08-26 06:41:13,,2,desktop,741.7081709700512,False,113,0
don_003152,114.38,2025-08-27 20:52:55,Hope this makes a difference.,1,desktop,518.441432591039,False,326,0
don_003153,6.88,2025-07-31 22:28:26,Keep up the good work!,1,desktop,1255.7455891426755,True,258,0
don_003154,145.28,2025-08-30 03:40:25,Keep up the good work!,1,desktop,1015.709652531039,True,69,0
don_003155,55.97,2025-08-08 11:48:35,Keep up the good work!,1,mobile,10.200814103715008,False,71,0
don_003156,54.91,2025-08-21 21:21:11,Great cause! Happy to help.,2,desktop,294.7589670621511,False,78,0
don_003157,9.79,2025-08-17 13:45:49,Hope this makes a difference.,1,mobile,1021.3775360211075,False,188,0
don_003158,30.51,2025-08-10 20:49:40,Great cause! Happy to help.,3,tablet,555.4226929717211,True,112,0
don_003159,34.96,2025-08-07 20:57:50,Great cause! Happy to help.,1,mobile,8.503333560987604,True,256,0
don_003160,21.44,2025-08-20 12:16:37,Great cause! Happy to help.,1,desktop,480.82779163590254,False,247,0
don_003161,24.96,2025-08-30 10:22:51,For a better tomorrow.,0,mobile,1451.6809980416858,False,113,0
don_003162,22.25,2025-08-22 00:00:53,For a better tomorrow.,2,desktop,209.65525214810296,True,140,0
don_003163,36.47,2025-08-11 01:42:31,Keep up the good work!,0,mobile,249.56747947699031,False,303,0
don_003164,21.5,2025-08-04 17:35:56,,1,tablet,140.47839940567664,False,337,0
don_003165,378.94,2025-08-05 09:39:02,Hope this makes a difference.,0,desktop,823.8262682397183,False,331,0
don_003166,45.72,2025-08-07 07:43:38,Hope this makes a difference.,1,mobile,510.08788980197704,False,46,0
don_003167,9.64,2025-08-06 12:05:19,Hope this makes a difference.,1,mobile,449.2892676457078,False,167,0
don_003168,3.27,2025-08-29 03:30:13,,2,tablet,313.5596304146064,True,135,0
don_003169,29.88,2025-08-19 04:01:47,For a better tomorrow.,0,desktop,103.14654436462904,True,106,0
don_003170,120.61,2025-08-17 14:10:08,For a better tomorrow.,1,tablet,271.59270494756123,False,313,0
don_003171,41.0,2025-08-21 08:52:27,Hope this makes a difference.,1,desktop,725.005339235339,True,313,0
don_003172,54.44,2025-08-15 19:01:24,Keep up the good work!,0,tablet,122.10969994935013,False,273,0
don_003173,44.75,2025-08-07 07:30:51,Great cause! Happy to help.,3,tablet,454.36465296853504,False,306,0
don_003174,18.24,2025-08-12 13:17:32,Great cause! Happy to help.,2,mobile,159.64112552140466,False,304,0
don_003175,36.19,2025-08-13 23:17:27,Hope this makes a difference.,3,desktop,155.07268580307144,True,263,0
don_003176,10.68,2025-08-04 14:45:25,,4,tablet,600.2023570110058,False,303,0
don_003177,10.91,2025-08-12 13:44:08,Great cause! Happy to help.,4,mobile,610.024490596672,True,51,0
don_003178,33.92,2025-08-27 09:21:14,,1,desktop,458.73679464996684,False,48,0
don_003179,5.6,2025-08-29 16:48:53,Great cause! Happy to help.,1,desktop,291.267068664209,True,52,0
don_003180,1.57,2025-08-29 15:39:36,Hope this makes a difference.,1,desktop,86.5610572733237,False,278,0
don_003181,191.74,2025-08-30 00:29:51,Great cause! Happy to help.,0,tablet,109.06477279537434,False,275,0
don_003182,174.49,2025-08-14 08:33:25,Keep up the good work!,0,mobile,57.455969348412395,False,310,0
don_003183,53.3,2025-08-01 19:51:10,Great cause! Happy to help.,2,desktop,626.4379360025175,False,204,0
don_003184,7.82,2025-08-15 04:02:50,Hope this makes a difference.,1,mobile,62.59826225458473,False,307,0
don_003185,10.09,2025-08-10 11:57:42,Keep up the good work!,0,mobile,745.21357826639,False,262,0
don_003186,23.4,2025-08-25 15:49:18,Great cause! Happy to help.,2,desktop,120.47319493647849,True,74,0
don_003187,33.44,2025-08-29 23:43:16,Hope this makes a difference.,2,tablet,166.9798775390978,False,269,0
don_003188,12.63,2025-08-25 06:14:13,Hope this makes a difference.,3,tablet,391.4811745581188,False,324,0
don_003189,12.37,2025-08-09 16:23:21,,2,mobile,106.58145319493576,True,116,0
don_003190,1.6,2025-08-19 13:01:23,Keep up the good work!,2,desktop,46.34229375490921,False,121,0
don_003191,23.08,2025-08-14 20:55:54,Hope this makes a difference.,3,mobile,373.8181739690902,False,306,0
don_003192,127.86,2025-08-03 04:10:40,Hope this makes a difference.,0,tablet,137.51164280932844,False,252,0
don_003193,38.38,2025-08-12 03:27:10,,5,tablet,24.441963545801524,True,76,1
don_003194,20.34,2025-08-24 13:11:10,For a better tomorrow.,2,desktop,483.35030253303074,False,72,0
don_003195,10.63,2025-08-19 06:11:22,For a better tomorrow.,2,mobile,306.07275880132636,True,259,0
don_003196,135.61,2025-08-05 23:57:22,Great cause! Happy to help.,1,desktop,2557.809058350471,True,210,1
don_003197,3.47,2025-08-12 05:28:51,,3,tablet,104.89012128528833,False,76,0
don_003198,15.9,2025-08-24 18:39:22,Keep up the good work!,1,tablet,16.875417840230416,False,111,0
don_003199,85.2,2025-08-29 08:34:43,Hope this makes a difference.,1,tablet,709.0913006391244,False,325,0
don_003200,71.22,2025-08-03 23:20:06,Keep up the good work!,1,tablet,805.1147044543961,True,299,0
don_003201,42.75,2025-08-26 04:05:55,Keep up the good work!,3,mobile,313.68301061450785,False,318,0
don_003202,6.15,2025-08-01 02:39:33,Keep up the good work!,0,mobile,479.32236380988974,False,65,0
don_003203,103.45,2025-08-18 01:18:36,Hope this makes a difference.,1,mobile,0.2771691011442987,True,39,1
don_003204,4.8,2025-08-15 21:19:03,,2,tablet,261.35209168189897,True,260,0
don_003205,151.11,2025-08-06 22:22:17,For a better tomorrow.,3,tablet,942.0291725503046,False,264,0
don_003206,29.44,2025-08-19 07:17:58,For a better tomorrow.,4,tablet,3079.2812612760217,False,121,0
don_003207,87.52,2025-08-28 02:48:41,,2,desktop,587.8327082703759,True,257,0
don_003208,121.39,2025-08-20 22:56:30,For a better tomorrow.,1,tablet,491.07751522212476,False,344,0
don_003209,15.0,2025-08-18 06:20:11,Great cause! Happy to help.,2,tablet,129.59277394021453,True,66,0
don_003210,211.08,2025-08-27 01:09:05,Great cause! Happy to help.,0,tablet,462.6681603442425,False,360,0
don_003211,7.98,2025-08-08 21:53:32,Hope this makes a difference.,2,mobile,2509.5766401069563,False,310,1
don_003212,11.93,2025-08-23 09:22:19,For a better tomorrow.,0,tablet,93.93805919942099,True,304,0
don_003213,60.39,2025-08-04 01:38:30,Keep up the good work!,1,tablet,132.73027385623413,False,106,0
don_003214,60.07,2025-08-01 08:02:41,Great cause! Happy to help.,2,mobile,1115.1853305941222,False,325,0
don_003215,196.25,2025-08-29 00:55:42,Great cause! Happy to help.,1,desktop,516.8171521715051,False,302,0
don_003216,14.32,2025-08-03 19:16:53,Hope this makes a difference.,3,mobile,900.1114559979086,True,206,0
don_003217,32.38,2025-08-01 04:40:14,Keep up the good work!,0,tablet,156.24589555545117,False,162,0
don_003218,12.57,2025-08-13 06:04:05,Keep up the good work!,2,tablet,1.69228400114166,False,240,0
don_003219,30.89,2025-08-10 23:57:32,Great cause! Happy to help.,3,mobile,129.1824431804747,False,259,0
don_003220,475.6,2025-08-02 11:00:06,Keep up the good work!,3,mobile,1308.7308910411434,True,207,0
don_003221,26.85,2025-08-03 11:03:05,Great cause! Happy to help.,1,desktop,1090.8124380488628,False,51,0
don_003222,28.88,2025-08-19 20:16:29,Great cause! Happy to help.,1,desktop,489.61591474904037,False,268,0
don_003223,32.67,2025-08-25 02:50:39,Great cause! Happy to help.,2,desktop,533.7440615128232,True,73,0
don_003224,59.75,2025-08-14 10:22:57,Great cause! Happy to help.,1,desktop,1098.6080171405274,True,338,0
don_003225,82.77,2025-08-24 20:21:52,For a better tomorrow.,1,desktop,927.0035764223976,True,320,0
don_003226,40.59,2025-08-20 16:36:49,For a better tomorrow.,1,tablet,314.23515334267097,False,346,0
don_003227,59.05,2025-08-21 02:06:04,For a better tomorrow.,1,desktop,874.2743334915656,False,123,0
don_003228,97.37,2025-08-20 01:17:14,Great cause! Happy to help.,2,tablet,810.3033230218092,False,269,0
don_003229,15.97,2025-08-04 12:38:08,,3,mobile,931.4892808127654,False,143,0
don_003230,91.1,2025-08-26 13:44:36,Great cause! Happy to help.,1,desktop,185.53318329309195,False,165,0
don_003231,11.25,2025-08-26 15:00:51,Great cause! Happy to help.,3,mobile,588.8156086333746,False,47,0
don_003232,15.63,2025-08-30 10:20:49,Great cause! Happy to help.,1,mobile,219.78562561850157,True,154,0
don_003233,57.1,2025-08-07 22:29:09,Great cause! Happy to help.,1,mobile,121.58793100072404,True,299,0
don_003234,49.62,2025-08-13 23:52:25,For a better tomorrow.,2,desktop,999.3066000914433,True,137,0
don_003235,40.23,2025-08-04 13:59:52,For a better tomorrow.,1,mobile,1934.294287022548,False,303,0
don_003236,214.87,2025-08-15 13:40:04,Hope this makes a difference.,1,desktop,798.7530637953665,False,72,0
don_003237,73.32,2025-08-04 08:40:01,,0,desktop,603.0839874551796,False,25,0
don_003238,35.21,2025-08-25 08:18:48,Keep up the good work!,2,mobile,315.3813916106591,False,186,0
don_003239,7.58,2025-08-10 09:20:33,Keep up the good work!,1,desktop,222.29504590029228,False,59,0
don_003240,5.34,2025-08-08 01:37:39,Great cause! Happy to help.,2,mobile,324.15072564904654,False,126,0
don_003241,52.51,2025-08-26 13:32:24,For a better tomorrow.,1,mobile,569.0209376243338,False,199,0
don_003242,7.32,2025-08-16 09:17:31,Keep up the good work!,2,desktop,880.4944634101288,False,291,0
don_003243,41.23,2025-08-19 11:50:07,,5,mobile,748.1639086986859,False,315,1
don_003244,15.03,2025-08-28 23:50:56,For a better tomorrow.,1,mobile,665.8031011796033,False,146,0
don_003245,40.8,2025-08-03 17:37:47,Hope this makes a difference.,2,mobile,465.74463908144156,True,174,0
don_003246,60.94,2025-08-15 13:58:26,Keep up the good work!,4,desktop,210.23898748195188,False,290,0
don_003247,7.08,2025-08-21 18:18:30,Hope this makes a difference.,2,mobile,402.2735820908918,False,320,0
don_003248,4.26,2025-08-12 02:37:58,Great cause! Happy to help.,2,tablet,29.908622702144047,False,241,0
don_003249,5.9,2025-08-03 08:03:56,Hope this makes a difference.,3,desktop,1395.1752935394352,False,232,0
don_003250,102.7,2025-08-12 09:26:23,For a better tomorrow.,2,tablet,102.97863898181971,True,264,0
don_003251,56.55,2025-08-04 17:02:43,,2,tablet,644.5120032233024,False,110,0
don_003252,11.79,2025-08-21 14:48:37,Great cause! Happy to help.,0,desktop,234.4625572162731,False,345,0
don_003253,30.36,2025-08-06 03:44:03,Hope this makes a difference.,2,mobile,2288.918116128541,False,47,0
don_003254,110.6,2025-08-22 12:49:00,For a better tomorrow.,1,desktop,798.6695805314051,False,267,0
don_003255,20.67,2025-08-30 05:58:39,Great cause! Happy to help.,2,mobile,45.77242195662414,False,169,0
don_003256,73.99,2025-08-30 01:56:29,For a better tomorrow.,0,tablet,152.93079529255675,True,355,0
don_003257,44.91,2025-08-03 04:42:47,,2,desktop,382.66345334959857,False,26,0
don_003258,5.24,2025-08-15 12:56:57,Hope this makes a difference.,1,mobile,681.8379281128388,False,98,0
don_003259,273.0,2025-08-09 01:14:33,Keep up the good work!,3,mobile,11.299182085347972,False,133,0
don_003260,31.57,2025-08-06 07:45:41,Great cause! Happy to help.,1,mobile,32.38745635200182,True,167,0
don_003261,175.06,2025-08-01 03:21:21,,4,tablet,1191.4928743122607,False,172,0
don_003262,5.43,2025-08-07 04:27:48,Hope this makes a difference.,1,desktop,155.44619787162867,False,258,0
don_003263,39.47,2025-08-01 01:49:28,For a better tomorrow.,1,mobile,194.17680533460072,False,252,0
don_003264,27.3,2025-08-08 11:28:44,Hope this makes a difference.,3,mobile,91.34513658427403,True,341,0
don_003265,7.96,2025-08-24 14:57:47,For a better tomorrow.,2,desktop,791.4632117130614,False,72,0
don_003266,6.93,2025-08-17 08:32:27,,1,mobile,170.43674028293498,False,340,0
don_003267,19.26,2025-08-25 21:56:44,,0,tablet,252.5574114019678,True,198,0
don_003268,127.96,2025-08-25 15:12:30,Keep up the good work!,2,desktop,172.0055079344783,False,283,0
don_003269,226.42,2025-08-13 02:38:41,Hope this makes a difference.,0,desktop,925.666852975851,False,96,0
don_003270,13.01,2025-08-08 15:07:34,For a better tomorrow.,2,tablet,807.6163280417297,False,331,0
don_003271,71.73,2025-08-18 13:51:34,,1,tablet,766.0461782799265,False,66,0
don_003272,128.53,2025-08-06 16:29:06,Hope this makes a difference.,3,mobile,217.52559523540228,True,298,0
don_003273,133.34,2025-08-13 13:44:00,Hope this makes a difference.,2,mobile,606.4049752441609,True,70,0
don_003274,134.62,2025-08-06 06:08:46,For a better tomorrow.,3,mobile,469.1793268024088,False,305,0
don_003275,24.67,2025-08-01 22:48:10,Keep up the good work!,2,mobile,279.6144297374544,False,206,0
don_003276,54.42,2025-08-16 18:54:59,Keep up the good work!,2,mobile,416.64753281477806,True,99,0
don_003277,31.92,2025-08-21 08:47:58,,0,desktop,899.2408786746539,False,128,0
don_003278,24.44,2025-08-13 17:28:50,For a better tomorrow.,2,tablet,143.1881041363506,False,137,0
don_003279,231.0,2025-08-25 22:56:04,Hope this makes a difference.,3,tablet,77.33140047082519,True,274,0
don_003280,13.82,2025-08-03 15:00:59,Keep up the good work!,1,tablet,251.50520277327044,False,86,0
don_003281,83.25,2025-08-13 06:57:31,Hope this makes a difference.,2,desktop,179.11463311115443,False,86,0
don_003282,32.11,2025-08-28 12:26:53,Keep up the good work!,2,tablet,392.9051194870284,False,49,0
don_003283,10.05,2025-08-04 06:23:36,,0,mobile,482.3760676037488,False,91,0
don_003284,39.5,2025-08-24 14:39:14,Great cause! Happy to help.,1,desktop,855.5862513054345,False,357,1
don_003285,16.88,2025-08-22 14:56:38,,3,mobile,1231.4658341826275,True,280,0
don_003286,106.17,2025-08-25 07:42:15,Great cause! Happy to help.,0,desktop,1.8266841073859241,False,321,0
don_003287,17.24,2025-08-18 00:10:30,,4,mobile,131.9729976115451,False,81,1
don_003288,49.15,2025-08-03 05:11:29,Great cause! Happy to help.,0,desktop,167.92078112812564,True,127,0
don_003289,351.39,2025-08-24 18:41:17,Keep up the good work!,3,mobile,342.62213543021005,False,130,0
don_003290,14.59,2025-08-28 01:04:13,Keep up the good work!,1,mobile,118.52989810895409,False,200,1
don_003291,21.47,2025-08-08 15:01:52,Great cause! Happy to help.,1,tablet,22.65322096466675,False,253,0
don_003292,144.65,2025-08-18 08:59:15,Keep up the good work!,0,desktop,1433.78433993859,False,124,0
don_003293,465.3,2025-08-08 03:52:46,Hope this makes a difference.,0,mobile,964.9392028073413,True,248,0
don_003294,164.44,2025-08-12 21:49:55,,1,desktop,729.4469258843973,False,60,0
don_003295,13.06,2025-08-05 12:29:35,,0,desktop,1276.2958481761402,True,88,0
don_003296,31.94,2025-08-28 09:15:23,Hope this makes a difference.,2,mobile,711.6679249579237,False,49,0
don_003297,15.15,2025-08-06 02:58:25,For a better tomorrow.,3,mobile,225.59364043123165,False,70,0
don_003298,93.02,2025-08-11 14:42:38,For a better tomorrow.,1,mobile,258.48360372392744,False,68,0
don_003299,12.19,2025-08-25 05:25:27,Great cause! Happy to help.,3,desktop,755.260564712888,True,112,0
don_003300,17.33,2025-07-31 15:35:34,Hope this makes a difference.,0,tablet,19.327247660717973,True,48,0
don_003301,40.76,2025-08-02 15:54:29,Keep up the good work!,2,desktop,242.38419337601104,False,326,0
don_003302,7.65,2025-08-01 02:55:00,Hope this makes a difference.,0,desktop,8.094581431592522,False,103,0
don_003303,93.44,2025-08-12 09:31:24,Hope this makes a difference.,0,desktop,173.07698741643466,False,338,0
don_003304,14.02,2025-08-02 18:10:21,Keep up the good work!,0,mobile,99.88486880037557,False,50,0
don_003305,36.67,2025-08-23 10:14:45,Keep up the good work!,2,mobile,144.17543115155934,False,275,1
don_003306,13.04,2025-08-18 04:39:49,,1,tablet,1948.3639480248055,False,39,1
don_003307,24.58,2025-08-19 02:48:13,Hope this makes a difference.,3,desktop,2866.4900514646515,True,92,1
don_003308,47.16,2025-08-07 19:27:41,,1,tablet,519.136232243837,False,94,1
don_003309,15.24,2025-08-09 05:06:17,Hope this makes a difference.,1,desktop,203.5678916132329,True,333,0
don_003310,48.61,2025-08-02 05:48:06,,2,desktop,833.0467535202691,False,141,0
don_003311,29.01,2025-08-27 08:44:03,,0,tablet,118.15379486998128,False,76,0
don_003312,94.6,2025-08-20 21:12:03,For a better tomorrow.,0,mobile,65.18772769272053,True,193,0
don_003313,22.88,2025-08-11 10:10:46,Great cause! Happy to help.,1,desktop,420.50808107165284,False,34,0
don_003314,2.46,2025-08-16 03:31:36,Hope this makes a difference.,0,mobile,76.02210264742871,False,265,0
don_003315,4.8,2025-08-12 13:50:52,Hope this makes a difference.,2,desktop,60.214799466413616,False,118,0
don_003316,39.03,2025-08-20 17:34:27,Keep up the good work!,2,mobile,624.0647868625172,False,223,0
don_003317,16.82,2025-08-16 01:21:06,For a better tomorrow.,1,desktop,106.77716462789833,False,312,0
don_003318,50.47,2025-08-13 16:38:19,For a better tomorrow.,0,desktop,159.6292740228378,True,346,0
don_003319,172.69,2025-08-04 07:20:43,,1,mobile,149.23259697413903,False,53,0
don_003320,40.3,2025-08-28 06:29:16,Great cause! Happy to help.,1,mobile,68.29181439935456,False,167,0
don_003321,23.02,2025-08-18 14:57:11,Hope this makes a difference.,3,desktop,1418.7293820080306,False,267,0
don_003322,41.18,2025-08-06 07:42:44,For a better tomorrow.,2,mobile,23.272268175685692,False,130,0
don_003323,101.23,2025-08-24 21:31:13,Hope this makes a difference.,3,mobile,293.63656347390474,False,347,0
don_003324,61.12,2025-08-03 01:58:04,Hope this makes a difference.,0,tablet,1172.5567919802859,False,67,0
don_003325,9.76,2025-08-09 05:33:05,,1,desktop,951.5902300981423,False,214,1
don_003326,19.9,2025-08-11 08:37:46,For a better tomorrow.,1,mobile,2111.477254661794,True,261,0
don_003327,31.68,2025-08-25 13:31:14,Hope this makes a difference.,1,desktop,414.7328606064707,False,66,0
don_003328,7.08,2025-08-02 18:06:39,Keep up the good work!,0,tablet,526.9155874362053,False,75,0
don_003329,8.16,2025-08-19 23:42:41,For a better tomorrow.,2,mobile,91.8886485847075,True,126,0
don_003330,3.04,2025-08-03 20:54:19,Hope this makes a difference.,0,tablet,693.3153587379983,False,302,0
don_003331,34.35,2025-08-23 02:28:27,Hope this makes a difference.,0,mobile,581.743594777572,False,315,0
don_003332,40.66,2025-08-14 05:30:41,Hope this makes a difference.,1,mobile,346.8381677463247,False,316,0
don_003333,2.42,2025-08-15 14:35:21,Keep up the good work!,2,desktop,253.48414903161736,False,273,0
don_003334,77.0,2025-08-16 09:56:00,Keep up the good work!,0,desktop,37.11335523469795,False,243,0
don_003335,48.87,2025-08-04 17:14:48,For a better tomorrow.,1,desktop,153.89537591979834,False,255,0
don_003336,15.24,2025-08-27 08:59:54,Keep up the good work!,0,desktop,1358.7029027690269,False,267,0
don_003337,16.27,2025-08-22 16:44:53,Keep up the good work!,0,desktop,114.33173828276566,True,355,0
don_003338,82.55,2025-07-31 21:53:06,For a better tomorrow.,0,mobile,904.8900601416601,True,275,0
don_003339,74.16,2025-08-18 10:25:20,Keep up the good work!,1,mobile,428.7162858668043,False,66,0
don_003340,62.08,2025-08-10 06:23:56,Great cause! Happy to help.,2,mobile,275.70046860142253,False,181,0
don_003341,68.49,2025-08-14 16:19:59,Great cause! Happy to help.,0,tablet,1057.3133070409772,False,347,0
don_003342,33.44,2025-08-27 21:28:57,Hope this makes a difference.,1,desktop,19.959250606983645,True,151,0
don_003343,32.81,2025-08-15 06:40:49,Great cause! Happy to help.,2,tablet,260.7137065337313,True,307,0
don_003344,29.75,2025-08-12 07:13:52,Great cause! Happy to help.,0,mobile,145.32215662460385,False,270,0
don_003345,22.44,2025-08-23 01:06:50,Great cause! Happy to help.,2,mobile,444.99285380136,False,72,0
don_003346,19.79,2025-08-18 09:40:12,Keep up the good work!,1,desktop,568.3560854389298,True,263,0
don_003347,15.39,2025-08-29 05:58:12,Great cause! Happy to help.,3,mobile,203.7323103893742,False,232,0
don_003348,11.62,2025-08-24 11:24:25,Hope this makes a difference.,3,mobile,30.695280850581703,True,195,0
don_003349,19.26,2025-08-10 00:17:02,Great cause! Happy to help.,3,mobile,550.6303046893757,True,134,0
don_003350,75.31,2025-08-27 01:23:16,Keep up the good work!,1,desktop,634.4832352138164,False,151,0
don_003351,2.62,2025-08-12 10:11:37,For a better tomorrow.,1,tablet,1356.1535185206942,False,69,0
don_003352,326.02,2025-08-07 20:01:22,Hope this makes a difference.,3,mobile,86.68142375500487,False,55,0
don_003353,37.76,2025-07-31 20:01:51,For a better tomorrow.,4,desktop,201.27948328796418,False,139,0
don_003354,43.05,2025-08-20 10:19:37,Great cause! Happy to help.,3,mobile,1388.600715893221,False,353,0
don_003355,245.32,2025-08-01 16:27:27,Hope this makes a difference.,0,mobile,425.1000476227275,False,64,0
don_003356,106.54,2025-08-11 20:03:44,For a better tomorrow.,1,desktop,0.16510688702203447,True,113,0
don_003357,93.27,2025-08-26 19:32:46,For a better tomorrow.,1,tablet,1835.177128297314,True,359,1
don_003358,27.68,2025-08-17 08:12:47,Keep up the good work!,0,tablet,369.1229203409874,False,123,0
don_003359,5.35,2025-07-31 23:46:44,Great cause! Happy to help.,1,mobile,204.07756150025193,False,48,0
don_003360,43.11,2025-08-16 18:55:25,Great cause! Happy to help.,6,tablet,290.93603785224406,True,103,1
don_003361,5.93,2025-07-31 14:18:13,,3,tablet,146.15916246875656,False,173,0
don_003362,28.93,2025-08-18 18:59:32,Keep up the good work!,0,desktop,1002.7829306089468,False,59,0
don_003363,117.1,2025-08-15 10:52:34,Hope this makes a difference.,2,mobile,240.52966119886548,False,338,0
don_003364,50.4,2025-08-05 13:42:34,For a better tomorrow.,1,tablet,1129.0225156103231,True,111,0
don_003365,154.54,2025-08-10 11:40:08,Keep up the good work!,0,desktop,994.5713976901499,False,268,0
don_003366,169.23,2025-08-26 05:52:44,Keep up the good work!,1,mobile,418.4515912759297,True,83,0
don_003367,6.43,2025-08-12 02:05:08,,3,desktop,708.4324454062081,False,241,0
don_003368,58.43,2025-08-20 21:43:16,Keep up the good work!,2,tablet,12.384467915411339,False,353,0
don_003369,69.39,2025-08-24 09:51:19,Hope this makes a difference.,1,tablet,64.73702637327231,False,111,0
don_003370,28.17,2025-08-03 10:22:59,For a better tomorrow.,1,tablet,113.63198644941993,False,24,0
don_003371,30.6,2025-08-07 10:28:38,For a better tomorrow.,0,mobile,32.62551060101756,True,333,0
don_003372,60.5,2025-08-14 02:37:13,For a better tomorrow.,3,tablet,153.8792601952233,False,316,0
don_003373,4.73,2025-08-05 00:59:03,Hope this makes a difference.,0,desktop,753.5948823955057,False,178,0
don_003374,37.27,2025-08-02 15:44:52,Hope this makes a difference.,1,desktop,2340.2193135607436,False,59,0
don_003375,13.52,2025-08-11 18:17:07,,4,tablet,1460.9965863928264,True,251,0
don_003376,75.57,2025-08-25 18:09:49,For a better tomorrow.,4,mobile,247.67356374767155,True,321,0
don_003377,4.99,2025-08-20 13:50:46,,3,mobile,390.6285736026423,False,322,0
